consumer_id,visit_time,day_of_week,age_group,gender,loyalty_status,product_touch_count,time_spent_near_shelf,distance_to_shelf,gesture_type,path_pattern,time_in_zone,speed,direction_changes,attention_score,interest_level,purchase_likelihood
421,Afternoon,Thursday,Young Adult,Female,Occasional,5,67.48305317974152,0.2646208906674593,Inspect,Path_D,119.9657760171985,1.3064072958118071,4,3.593213492922793,57.57923034011239,1
422,Afternoon,Sunday,Adult,Male,Occasional,2,74.03884517600807,0.8245492307980831,Scan,Path_D,152.98429167688113,1.1525926559741158,3,1.612750998149926,51.697564295368714,1
423,Morning,Saturday,Adult,Female,Occasional,3,85.28218217125004,0.6582698261586737,Inspect,Path_B,81.70052567021602,0.9537398197770615,3,2.2302376883451984,63.74056551159981,0
424,Afternoon,Friday,Adult,Male,First-time,3,76.84744958039309,0.28673274601570714,Inspect,Path_B,148.4693747199925,0.8681794641114866,1,2.581750883086989,39.92489144366754,0
425,Morning,Wednesday,Adult,Male,Regular,2,35.530839349868714,0.7046100746940286,Scan,Path_B,151.8637721089176,1.5957228574104825,2,1.4614991305403462,63.424598894067096,1
426,Afternoon,Sunday,Adult,Female,Regular,1,25.656030802147633,0.4068892022625935,Pick,Path_A,157.63476953093186,1.3942222579799308,5,1.119814455948115,61.709964932042666,1
427,Afternoon,Wednesday,Adult,Male,Regular,1,74.02943433303517,0.7110216641429838,Scan,Path_B,196.1999936164099,1.511118686929328,2,1.15143255309032,37.897108857696196,1
428,Evening,Thursday,Young Adult,Female,Regular,4,61.72008790319994,0.21142049113274847,Scan,Path_B,97.67052265663393,1.2011299210524762,3,3.2545825386419653,56.30665409887673,1
429,Afternoon,Saturday,Senior,Female,First-time,1,67.82939185740753,0.5340123445011636,Inspect,Path_D,112.53408249033644,1.2677012897889564,2,1.2136701366244937,49.56960067763411,1
430,Morning,Saturday,Adult,Male,First-time,3,94.39515152302197,0.256745992433693,Scan,Path_B,86.19003985371738,1.1464906808359556,3,2.7509557841549666,43.93417980880936,0
431,Morning,Sunday,Young Adult,Male,Occasional,2,47.66823821578991,0.33252550753283017,Inspect,Path_C,116.15087086067237,1.5472472193607494,1,1.8397988100264344,31.113808102822805,1
432,Afternoon,Friday,Adult,Male,Regular,1,85.82818486258307,0.1136670839295637,Inspect,Path_C,146.5646741497781,1.096546189923733,4,2.6886652570030583,39.89186328882683,1
433,Afternoon,Friday,Young Adult,Male,First-time,6,47.866735121403075,0.2531088433748223,Inspect,Path_D,144.40944024018654,0.9047905748248661,2,4.029507568124178,57.08112140184589,0
434,Morning,Saturday,Adult,Male,First-time,2,91.30537485182134,0.25194073782946613,Scan,Path_B,185.63009033091032,1.3563832116648638,3,2.2503643525607546,58.13841269260557,1
435,Morning,Friday,Adult,Male,Regular,4,75.01036968315107,0.22692985368793733,Scan,Path_C,139.60788567385143,1.1543592339619275,1,3.256381460847578,47.892895194238285,0
436,Afternoon,Saturday,Adult,Male,First-time,4,29.857439541696973,0.5377229312427255,Inspect,Path_C,120.02247421876841,1.2749756982073022,1,2.521225957206396,58.169851431432846,0
437,Morning,Sunday,Senior,Female,Occasional,7,51.65442605648743,0.14676205049437457,Pick,Path_A,76.33002283102655,1.4133377280325936,1,5.121022237181945,59.452600778941374,0
438,Evening,Tuesday,Adult,Female,Occasional,2,98.31336116931044,0.5597620714285102,Pick,Path_D,154.6528145929505,1.0262627873593353,3,1.8488614676474153,51.546399586263476,0
439,Afternoon,Saturday,Young Adult,Female,Occasional,8,95.80383634757285,0.7011782063538291,Scan,Path_C,113.74014437713238,1.1343233179763963,0,4.76425337496816,42.77666376149796,0
440,Morning,Wednesday,Adult,Male,First-time,3,72.08442777976207,0.3221889369889004,Inspect,Path_C,155.5616708693746,1.106876688522007,2,2.481175917315759,54.410541128156446,1
441,Morning,Friday,Senior,Male,Regular,4,67.08469469058416,0.4830105037410773,Inspect,Path_D,103.00913463532694,1.586037300735903,2,2.7494931436794134,54.869847076588634,1
442,Evening,Saturday,Young Adult,Female,Occasional,4,64.79469345282898,0.4328712031425236,Scan,Path_B,168.02831004734747,1.204295852339169,3,2.7860046639528044,56.7394439035031,0
443,Afternoon,Saturday,Young Adult,Female,Regular,5,68.74055313806903,0.4176971509780479,Pick,Path_D,135.45267871833946,1.2469131575977848,5,3.322518576455861,58.6540327000224,1
444,Afternoon,Sunday,Young Adult,Female,Occasional,1,57.18399080716976,0.1,Scan,Path_A,159.69008503021212,0.8530679179105751,3,2.785919954035849,36.37835428078778,1
445,Evening,Friday,Young Adult,Male,First-time,3,84.22038518748403,0.27463820527849325,Scan,Path_A,135.4325081283456,1.4192383770941095,5,2.6493327261539914,44.90070754634258,0
446,Evening,Tuesday,Adult,Female,Regular,2,71.55699729335838,0.792285223715443,Inspect,Path_A,82.98654514245891,1.3284322180354904,5,1.6102193295712797,31.013786543121803,0
447,Evening,Sunday,Adult,Female,Occasional,1,40.692894289287366,0.5647687446823253,Scan,Path_C,105.38490256573373,0.9494284904624851,1,1.0575917171255462,57.46996038355347,1
448,Afternoon,Tuesday,Young Adult,Male,Occasional,2,73.09983575724222,0.4517249655142341,Pick,Path_B,68.78336786333637,1.7768980364485474,5,1.808246459252156,47.87688552019584,0
449,Afternoon,Sunday,Adult,Male,Regular,3,63.299683622593264,0.1,Scan,Path_A,127.38583427973022,1.3011583267525686,3,3.8164984181129666,54.30814070697415,0
450,Morning,Friday,Young Adult,Female,Occasional,7,53.75076297650478,0.6186336953137794,Inspect,Path_D,61.49464188403901,1.0129168828183075,0,4.092046906602265,35.24321251809842,0
451,Afternoon,Monday,Senior,Male,Occasional,4,97.97053706712136,0.317669372537865,Pick,Path_A,131.75504847400586,1.1991443187980553,4,3.119438088555934,64.0098084969305,0
452,Afternoon,Friday,Senior,Male,First-time,1,62.07541042161517,0.2525063155800714,Inspect,Path_C,10.0,1.0894281272080084,2,1.6024364488821683,38.05660835380725,1
453,Afternoon,Friday,Young Adult,Female,Occasional,1,20.863205371521673,0.2725552719195363,Scan,Path_A,152.39732060467082,1.6631631483168006,6,1.3381121431148788,57.74563304382459,0
454,Evening,Tuesday,Adult,Female,Occasional,1,55.17324255053475,0.6021294816141336,Scan,Path_B,75.85322916131238,1.4799542317086631,1,1.1080206846842895,51.179501708925415,0
455,Morning,Tuesday,Adult,Male,Occasional,4,79.8697693849785,0.4858076651047692,Scan,Path_A,81.84335432016317,1.3362105287626893,2,2.8110344055643757,48.10557222473821,0
456,Afternoon,Friday,Young Adult,Male,Regular,6,41.470502403320765,0.6729194433445937,Inspect,Path_B,174.87490345982812,1.7150537791656588,1,3.50456490791045,47.29839893387826,0
457,Morning,Friday,Young Adult,Male,Regular,6,79.19010341299284,0.7251442476259091,Scan,Path_B,132.79134162238688,0.8885307808524235,2,3.671757710812679,43.6193699068387,1
458,Afternoon,Friday,Adult,Female,First-time,0,40.04622807270301,0.3521064446886816,Pick,Path_D,153.85340871983536,1.4327692646974395,4,0.7682411924852023,62.95196176900768,1
459,Morning,Tuesday,Adult,Male,First-time,8,86.73347327436605,0.4914609542773335,Pick,Path_B,79.78660376560994,1.3641751329202159,5,4.8406172944573465,50.126128343522424,1
460,Morning,Friday,Senior,Female,First-time,3,48.54866321691412,0.4393967481656314,Inspect,Path_C,158.47583594760957,1.1308641294834556,1,2.1979128202626255,37.3077846964678,0
461,Morning,Friday,Adult,Male,First-time,4,52.96417423713969,0.22764042725072686,Inspect,Path_C,114.50144921043949,1.1322037951466133,6,3.1433994365813644,46.1603979796516,0
462,Afternoon,Thursday,Adult,Male,Occasional,2,51.48150416038664,0.25641617229360064,Inspect,Path_B,124.7049593629937,1.4769534916868754,7,2.037389525099996,51.283390272029386,1
463,Afternoon,Monday,Adult,Female,Regular,2,71.94905352433575,0.46716562009061036,Scan,Path_B,179.61187566677194,1.4549665938662675,2,1.787858963062727,58.97805281445326,0
464,Afternoon,Wednesday,Adult,Female,Regular,2,96.88239103362248,0.4885868697978663,Pick,Path_A,73.48418735008795,0.7733219453369493,2,1.8937557430655279,43.95380279482793,0
465,Evening,Monday,Adult,Male,Occasional,0,60.296667759294394,0.4890233645607336,Pick,Path_A,156.52143938585047,1.7449261714084328,6,0.7104617527003771,44.622234441954525,0
466,Afternoon,Thursday,Young Adult,Male,Occasional,6,59.781916937008766,0.4893369640528136,Pick,Path_D,135.41640707728192,1.5428276095248434,4,3.707625898170845,50.23432127147405,1
467,Morning,Wednesday,Adult,Female,Occasional,4,48.534628279215646,0.3368011414624882,Inspect,Path_A,111.47638392265355,1.1155384169527855,5,2.8364953568777187,58.73424819947326,1
468,Evening,Sunday,Adult,Male,First-time,3,27.453070530332475,0.9242876144091037,Inspect,Path_C,76.23458403185177,0.9626251410697296,2,1.853648215390616,36.312454644039704,0
469,Morning,Friday,Young Adult,Female,Occasional,3,50.529538971927124,0.5463606610238443,Scan,Path_A,111.0272614043783,1.5331337832567895,1,2.118706260689051,55.05354630991746,0
470,Evening,Thursday,Adult,Male,Regular,1,34.819947541324595,0.3848945662926935,Inspect,Path_D,87.26590151659721,1.3489202990936084,5,1.1937225578633246,45.35937469871344,1
471,Morning,Sunday,Young Adult,Female,Occasional,5,22.253680713625222,0.5804632872823154,Pick,Path_D,167.474151620195,1.4149222173897127,6,2.955820771274936,46.755674182515136,1
472,Evening,Friday,Adult,Female,Regular,3,58.46007374096084,0.3297551116445138,Scan,Path_B,123.67033307022079,1.3712563692345303,3,2.398811057811592,70.01575745129749,0
473,Morning,Tuesday,Adult,Male,Occasional,4,49.148095832509085,0.5053472194038777,Inspect,Path_D,92.92118835754812,1.564364232601488,2,2.64150796797138,48.03530775448475,0
474,Evening,Saturday,Young Adult,Female,First-time,2,87.53144866647123,0.5801391555956426,Inspect,Path_B,62.495898555537785,1.4567809376100223,2,1.7824021171629378,57.5469375030858,0
475,Afternoon,Thursday,Young Adult,Male,Occasional,0,42.88795556384518,0.6101873299597467,Pick,Path_C,101.47814959899793,1.0398368352979421,4,0.5422079732243874,57.18913837203348,1
476,Evening,Tuesday,Adult,Male,Occasional,1,73.40734811747038,0.24853683503500057,Scan,Path_C,169.44940495706157,1.0222623372649728,5,1.6717464327013385,38.19976085901493,1
477,Morning,Thursday,Adult,Female,First-time,1,73.01645304837578,1.1058185982949098,Inspect,Path_A,124.45729330897247,1.3067853644532978,4,1.045943755823051,31.546056747770958,1
478,Afternoon,Thursday,Young Adult,Male,Occasional,4,86.74266190399162,0.7363603810197066,Inspect,Path_D,112.79235241344396,1.8869239153420003,7,2.70531944851815,58.20982092416911,1
479,Evening,Tuesday,Senior,Female,Regular,0,56.31548413945769,0.9065009958042309,Scan,Path_C,187.94752615134365,1.1550641348639692,2,0.5022059703907873,39.16453807551481,0
480,Afternoon,Wednesday,Young Adult,Male,Occasional,2,86.38084866722518,0.44877679988014046,Scan,Path_B,103.41815542848852,1.3089366048556341,3,1.877560079496587,33.35817045428973,0
481,Afternoon,Monday,Senior,Male,Occasional,3,71.21893396200164,0.5493584194476947,Inspect,Path_D,87.66721845609905,1.468378460088452,4,2.2201557143300374,60.26162214844198,0
482,Afternoon,Friday,Senior,Male,Regular,3,82.78569260445717,0.5072918794037172,Inspect,Path_D,136.16358456867655,1.074236898094294,2,2.3081788110370907,39.80573266224407,0
483,Afternoon,Thursday,Adult,Male,Regular,3,107.88313485001953,0.39058814448254725,Pick,Path_B,136.78261263953212,1.43924523453965,2,2.5514639860721595,42.27482524315606,0
484,Afternoon,Friday,Adult,Male,Regular,1,57.535531741425366,0.6515217838052824,Scan,Path_D,96.52844770115686,1.2041935870859055,3,1.0946512779649185,69.74373155089296,1
485,Afternoon,Saturday,Adult,Female,Occasional,2,63.416190476360015,0.3232697358797361,Inspect,Path_D,88.09338523810226,1.5749689507637956,1,1.9357593432176334,33.40264638618429,1
486,Evening,Tuesday,Adult,Female,Regular,3,52.763678219906154,0.6396501873811052,Inspect,Path_C,177.88281206938854,0.916623692769504,2,2.076489291453445,37.437139585930744,1
487,Morning,Friday,Young Adult,Female,First-time,4,90.84619275331914,0.4003817390754807,Inspect,Path_B,102.68056364747217,1.894166182027809,3,2.9537542448778145,45.403018575260795,0
488,Morning,Tuesday,Young Adult,Male,Occasional,4,112.0930554580368,0.5798055550120156,Inspect,Path_C,61.925055325073224,1.1062525956481097,3,2.9054085057072614,47.59743160165578,1
489,Evening,Friday,Young Adult,Male,First-time,1,74.68330204107536,0.7923264215262473,Pick,Path_B,127.71478705992527,1.3564396091105588,4,1.1258377277317881,41.062547178823465,0
490,Evening,Monday,Adult,Male,Occasional,0,27.798375104422618,0.47339728730052427,Scan,Path_A,155.7836593027692,1.2014643721855776,6,0.5614700040734393,38.413449026770834,0
491,Afternoon,Monday,Young Adult,Male,Occasional,3,42.33780109026517,0.6560447569014456,Inspect,Path_D,112.37565856963118,0.8764044022646748,2,2.016546254741171,65.0999432443193,1
492,Afternoon,Monday,Adult,Female,Occasional,4,83.19179796286952,0.3982191832015255,Scan,Path_D,141.48508834949214,1.4499766897796258,5,2.918194965469962,52.62986124104715,1
493,Morning,Monday,Senior,Male,Occasional,0,37.112872670660906,0.2637332038535861,Scan,Path_C,78.10656422653685,1.120706312497125,2,0.9439064950138739,55.85168744209188,0
494,Morning,Monday,Young Adult,Male,First-time,1,47.98934736894125,0.8323458260612033,Inspect,Path_D,145.13037871549642,1.357715941766117,2,0.9802314763578877,48.62774823441464,1
495,Afternoon,Monday,Adult,Female,Occasional,4,47.28784701607986,0.6495418302094159,Inspect,Path_D,81.79138118014902,0.9584604034842238,3,2.544348580865749,52.894549488591366,0
496,Afternoon,Tuesday,Adult,Male,Regular,2,58.456991192421555,0.47311588484302025,Inspect,Path_C,132.20692732515778,1.122055039832129,4,1.7150143683688799,59.32901661109591,1
497,Afternoon,Thursday,Adult,Male,Regular,5,65.13420338705862,0.6392817315797485,Pick,Path_C,150.7067795505747,1.1116651658925294,3,3.138522127987339,40.03700985454665,0
498,Morning,Friday,Senior,Male,First-time,5,22.211371123867742,0.29672100447053784,Inspect,Path_B,123.94815873661351,1.3651844891327307,4,3.285090702184651,52.64835996517982,0
499,Evening,Monday,Adult,Male,Regular,4,29.451225061779613,0.588447908702215,Scan,Path_A,70.58208671508588,1.2923531498751568,4,2.4871332784813642,56.96042313407891,1
500,Evening,Tuesday,Senior,Female,Occasional,2,29.928537008354603,0.543400999645076,Scan,Path_C,72.31686941696731,1.147021891860788,5,1.5176950076003082,65.4479734638426,0
501,Afternoon,Tuesday,Young Adult,Male,Occasional,5,32.31944728172144,0.630108829688082,Pick,Path_B,183.72484226040132,1.089016746430883,3,2.9790027234877274,69.47890979801761,1
502,Afternoon,Tuesday,Adult,Male,First-time,6,60.320137469358954,0.8283461739077447,Inspect,Path_C,89.27434426027247,1.29447303954957,2,3.543045636692664,50.69859796981761,0
503,Afternoon,Thursday,Adult,Male,Occasional,1,63.89156117533862,0.7896492030739821,Inspect,Path_B,150.60495895774824,1.2593146123973757,5,1.072734829675908,61.386389496871345,0
504,Evening,Friday,Young Adult,Male,Regular,2,80.26368463054592,0.22223215472291696,Pick,Path_A,124.73503541329548,1.2386769937649933,4,2.301278198322815,23.298320666284532,1
505,Afternoon,Thursday,Senior,Male,Occasional,2,71.09858858831636,0.10095068338846958,Pick,Path_B,79.83836555919092,1.7908021010458777,1,3.3366583326832,65.52282909376714,1
506,Morning,Wednesday,Young Adult,Female,Occasional,2,48.35485240509912,0.5491419874894469,Inspect,Path_B,98.68969842155121,1.3655809019649217,0,1.6059787930145661,42.74116338279197,1
507,Evening,Sunday,Adult,Female,Occasional,3,64.59856556841571,0.5338676092112405,Inspect,Path_D,187.9933205505514,1.7772100499401478,3,2.1976175410654353,47.58902551012109,0
508,Evening,Tuesday,Young Adult,Female,First-time,1,81.08456351126404,0.2727681434656859,Scan,Path_C,259.5859043763948,1.1791482150062935,5,1.6386462704818627,54.41104484367021,1
509,Evening,Wednesday,Adult,Male,Regular,4,55.45234630969844,0.30784599686526204,Inspect,Path_B,107.30750668456011,1.1854760222363798,4,2.926937225258212,48.46557632684486,0
510,Afternoon,Saturday,Adult,Female,Regular,2,53.791627396780584,0.3459293248536802,Inspect,Path_C,104.5448703825121,1.0483739894835171,9,1.8471109145334652,51.96453379568135,0
511,Afternoon,Monday,Adult,Female,First-time,0,41.10085430037188,0.7670057330547322,Scan,Path_B,54.46816343190429,1.2905722114600617,1,0.4662585154153509,65.87692968226143,0
512,Afternoon,Sunday,Adult,Male,Regular,1,43.903483698299276,0.4055007278130863,Scan,Path_D,54.00338431888986,1.1023010336052,2,1.21273478231381,46.15779954654029,1
513,Evening,Monday,Young Adult,Female,Occasional,5,73.7114854148175,0.19922401852893712,Scan,Path_D,85.70992398196239,1.0595526975457266,3,3.8724524467448718,39.130761834994466,1
514,Evening,Thursday,Adult,Male,Regular,5,59.92351018495858,0.48711367065563027,Scan,Path_A,102.19986069849061,0.6299097496747897,7,3.210199335112476,68.13463857298551,1
515,Morning,Sunday,Young Adult,Male,Occasional,3,99.16782035345679,0.4994543106550122,Pick,Path_B,118.98232738084471,1.6397535476950753,4,2.3962761302068,55.26764217004678,1
516,Morning,Friday,Adult,Female,First-time,2,46.46585575455294,0.2935771742392477,Scan,Path_D,147.60535106889756,1.0850205934992632,6,1.9135811523840696,69.22238975313464,1
517,Afternoon,Wednesday,Senior,Male,Occasional,1,75.22746331316209,0.6180777585915548,Pick,Path_C,128.83504904346105,1.6424914294743453,3,1.1997211977521358,58.63629910578904,1
518,Evening,Friday,Adult,Female,Occasional,2,67.72818301744346,0.7274478081792011,Scan,Path_B,148.26833880809235,1.1711257362164893,4,1.6135747285529547,36.76405607986563,0
519,Evening,Thursday,Adult,Male,First-time,3,58.212511572518906,0.42892498151400205,Scan,Path_B,95.44204562399032,1.3933754679213948,2,2.257344561988463,56.453846717568815,1
520,Morning,Monday,Adult,Female,Occasional,3,51.28995954297649,0.19921794387772118,Scan,Path_A,117.16830299261119,1.2222896888324142,1,2.7603754286447897,40.16051934117446,1
521,Afternoon,Sunday,Adult,Female,Occasional,5,72.00203743356096,0.44525096751076904,Inspect,Path_C,105.43600359361186,1.3244101541951836,1,3.3091950617524124,50.07431802439667,1
522,Afternoon,Friday,Adult,Female,Regular,3,70.85347570715098,0.5603346522479674,Pick,Path_A,69.33117191473701,0.8972891508994507,2,2.2111969369659428,49.24285596392242,1
523,Evening,Friday,Adult,Male,First-time,2,64.0397691805418,0.1,Scan,Path_B,41.03952179816072,1.5547050395966808,1,3.320198845902709,33.82336195366943,1
